SCL	NN	compound	B-RNA
mRNA	NN	compound	I-RNA
levels	NNS	nsubj	O
assessed	VBN	acl	O
by	IN	case	O
Northern	NN	compound	O
blot	NN	nmod	O
in	IN	case	O
day	NN	compound	O
7	CD	nummod	O
cells	NNS	nmod	O
did	VBD	aux	O
not	RB	neg	O
increase	VB	ROOT	O
significantly	RB	advmod	O
in	IN	case	O
response	NN	nmod	O
to	TO	case	O
Steel	NN	compound	B-protein
factor	NN	compound	I-protein
stimulation	NN	nmod	O
,	,	punct	O
suggesting	VBG	advcl	O
that	IN	mark	O
posttranscriptional	JJ	amod	O
mechanisms	NNS	nsubj	O
may	MD	aux	O
also	RB	advmod	O
be	VB	cop	O
important	JJ	ccomp	O
in	IN	case	O
the	DT	det	O
increase	NN	nmod	O
in	IN	case	O
SCL	NN	compound	B-protein
protein	NN	nmod	I-protein
observed	VBN	acl	O
in	IN	case	O
response	NN	nmod	O
to	IN	case	O
Steel	NNP	nmod	B-protein
.	.	punct	O

Human	JJ	amod	B-cell_line
monocytic	JJ	amod	I-cell_line
cell	NN	compound	I-cell_line
line	NN	compound	I-cell_line
THP-1	NN	nsubjpass	I-cell_line
was	VBD	auxpass	O
treated	VBN	ROOT	O
with	IN	case	O
E.	FW	compound	O
chaffeensis	NN	nmod	O
which	WDT	nsubjpass	O
had	VBD	aux	O
been	VBN	auxpass	O
preincubated	VBN	acl:relcl	O
with	IN	case	O
human	JJ	amod	O
anti-E.	JJ	amod	O
chaffeensis	NN	compound	O
serum	NN	nmod	O
for	IN	case	O
2	CD	nummod	O
h	NN	nmod	O
,	,	punct	O
and	CC	cc	O
the	DT	det	O
levels	NNS	nsubjpass	O
of	IN	case	O
cytokine	NN	compound	B-RNA
mRNAs	NNS	nmod	I-RNA
were	VBD	auxpass	O
evaluated	VBN	conj	O
by	IN	case	O
competitive	JJ	amod	O
reverse	JJ	amod	O
transcription-PCR	NN	nmod	O
.	.	punct	O

Finally	RB	advmod	O
,	,	punct	O
we	PRP	nsubj	O
have	VBP	aux	O
studied	VBN	ROOT	O
the	DT	det	O
progression	NN	dobj	O
of	IN	case	O
one	CD	nummod	O
case	NN	nmod	O
of	IN	case	O
CLL	NN	nmod	O
into	IN	case	O
Richter	NN	nmod:poss	O
's	POS	case	O
syndrome	NN	nmod	O
and	CC	cc	O
have	VBP	aux	O
found	VBN	conj	O
that	IN	mark	O
the	DT	det	O
Richter	NNP	nmod:poss	B-cell_line
's	POS	case	I-cell_line
cells	NNS	nsubj	I-cell_line
expressed	VBN	ccomp	O
about	IN	advmod	O
25-fold	RB	advmod	O
less	RBR	amod	O
A-myb	JJ	compound	B-RNA
RNA	NN	dobj	I-RNA
than	IN	case	O
the	DT	det	O
CLL	NN	compound	B-cell_line
cells	NNS	nmod	I-cell_line
from	IN	case	O
the	DT	det	O
same	JJ	amod	O
patient.	NN	nmod	O
The	DT	det	O
pattern	NN	nsubj	O
of	IN	case	O
c-myb	NN	nmod	B-DNA
and	CC	cc	O
B-myb	NN	conj	B-DNA
was	VBD	cop	O
clearly	RB	advmod	O
distinct	JJ	conj	O
from	IN	case	O
that	DT	nmod	O
of	IN	case	O
A-myb	NN	nmod	B-DNA
.	.	punct	O

In	IN	case	O
addition	NN	nmod	O
we	PRP	nsubj	O
assayed	VBD	ROOT	O
the	DT	det	O
level	NN	dobj	O
of	IN	case	O
mRNA	NN	nmod	B-RNA
encoding	VBG	acl	O
c-Fos	NN	dobj	B-protein
,	,	punct	O
a	DT	det	O
common	JJ	amod	O
component	NN	appos	O
of	IN	case	O
AP-1	NN	nmod	B-protein
and	CC	cc	O
observed	VBD	conj	O
that	IN	mark	O
it	PRP	nsubjpass	O
was	VBD	auxpass	O
indeed	RB	advmod	O
up-regulated	VBN	ccomp	O
in	IN	case	O
infected	JJ	amod	B-cell_type
cells	NNS	nmod	I-cell_type
.	.	punct	O

The	DT	det	O
demonstration	NN	nsubj	O
that	IN	mark	O
NF-kappa	NN	compound	B-protein
B	NN	nsubj	I-protein
can	MD	aux	O
regulate	VB	ccomp	O
I	NN	compound	B-DNA
kappa	NN	compound	I-DNA
B	NN	compound	I-DNA
alpha/MAD-3	NN	compound	I-DNA
gene	NN	compound	I-DNA
transcription	NN	dobj	O
in	IN	case	O
other	JJ	amod	O
cell	NN	compound	O
types	NNS	nmod	O
suggested	VBD	ROOT	O
that	IN	mark	O
the	DT	det	O
rapid	JJ	amod	O
increase	NN	nsubjpass	O
in	IN	case	O
steady-state	JJ	amod	O
I	NN	compound	B-RNA
kappa	NN	compound	I-RNA
B	NN	compound	I-RNA
alpha/MAD-3	NN	compound	I-RNA
mRNA	NN	compound	I-RNA
levels	NNS	nmod	O
we	PRP	nsubj	O
observed	VBD	ccomp	O
within	IN	case	O
30	CD	nummod	O
min	NN	nmod	O
of	IN	case	O
monocyte	NN	compound	O
adherence	NN	nmod	O
would	MD	aux	O
result	VB	ccomp	O
from	IN	case	O
NF-kappa	NN	nmod:npmod	B-protein
B	NN	nmod:npmod	I-protein
-dependent	JJ	amod	O
transcriptional	JJ	amod	O
stimulation	NN	nmod	O
of	IN	case	O
the	DT	det	O
I	NN	compound	B-DNA
kappa	NN	compound	I-DNA
B	NN	compound	I-DNA
alpha/MAD-3	NN	compound	I-DNA
gene	NN	nmod	I-DNA
.	.	punct	O

Nuclear	JJ	amod	O
levels	NNS	nsubj	O
of	IN	case	O
NF-kappaB	NN	nmod	B-protein
correlate	VBP	ROOT	O
with	IN	case	O
syncytium-forming	JJ	amod	O
capacity	NN	nmod	O
of	IN	case	O
8e51	NN	compound	B-cell_line
cells	NNS	nmod	I-cell_line
,	,	punct	O
expressing	VBG	advcl	O
a	DT	det	O
defective	JJ	amod	O
HIV	NN	compound	O
virus	NN	dobj	O
.	.	punct	O

Human	JJ	amod	B-cell_line
CD3-CD16+	JJ	amod	I-cell_line
natural	JJ	amod	I-cell_line
killer	NN	compound	I-cell_line
cells	NNS	nsubj	I-cell_line
express	VBP	ROOT	O
the	DT	det	O
hGATA-3	NN	compound	B-protein
T	NN	compound	I-protein
cell	NN	compound	I-protein
transcription	NN	compound	I-protein
factor	NN	dobj	I-protein
and	CC	cc	O
an	DT	det	O
unrearranged	JJ	amod	O
2.3-kb	JJ	amod	B-protein
TcR	NN	compound	I-protein
delta	NN	compound	I-protein
transcript	NN	conj	I-protein
.	.	punct	O

To	TO	mark	O
identify	VB	ROOT	O
ets-related	JJ	amod	B-protein
transcriptional	JJ	amod	I-protein
regulators	NNS	dobj	I-protein
expressed	VBN	acl	O
in	IN	case	O
pre-B	JJ	amod	B-cell_type
lymphocytes	NNS	nmod	I-cell_type
that	WDT	nsubj	O
may	MD	aux	O
interact	VB	acl:relcl	O
with	IN	case	O
either	CC	cc:preconj	O
the	DT	det	O
pi	NN	nmod	B-DNA
or	CC	cc	O
the	DT	det	O
microB	NN	compound	B-DNA
site	NN	conj	I-DNA
,	,	punct	O
we	PRP	nsubj	O
have	VBP	aux	O
used	VBN	parataxis	O
a	DT	det	O
PCR	NN	compound	O
approach	NN	dobj	O
with	IN	case	O
degenerate	JJ	amod	O
oligonucleotides	NNS	nmod	O
encoding	VBG	acl	O
conserved	VBN	amod	O
sequences	NNS	dobj	O
in	IN	case	O
all	DT	det	O
members	NNS	nmod	O
of	IN	case	O
the	DT	det	O
ets	NN	compound	B-DNA
family	NN	nmod	I-DNA
.	.	punct	O

Activation	NN	ROOT	O
of	IN	case	O
NF-kappa	NN	compound	B-protein
B	NN	nmod	I-protein
by	IN	case	O
interleukin	NN	nmod	B-protein
2	CD	nummod	I-protein
in	IN	case	O
human	JJ	amod	B-cell_type
blood	NN	compound	I-cell_type
monocytes	NNS	nmod	I-cell_type
.	.	punct	O

Here	RB	advmod	O
we	PRP	nsubj	O
show	VBP	ROOT	O
that	IN	mark	O
deregulated	VBN	amod	O
expression	NN	nsubj	O
of	IN	case	O
a	DT	det	O
single	JJ	amod	O
viral	JJ	amod	B-DNA
gene	NN	nmod	I-DNA
,	,	punct	O
ORF	NN	appos	B-DNA
50	CD	nummod	I-DNA
,	,	punct	O
which	WDT	nsubj	O
encodes	VBZ	acl:relcl	O
a	DT	det	O
transactivator	NN	dobj	O
able	JJ	amod	O
to	TO	mark	O
selectively	RB	advmod	O
upregulate	VB	xcomp	O
delayed-early	JJ	amod	B-DNA
viral	JJ	amod	I-DNA
genes	NNS	dobj	I-DNA
,	,	punct	O
suffices	VBZ	ccomp	O
to	TO	mark	O
disrupt	VB	xcomp	O
latency	NN	dobj	O
and	CC	cc	O
induce	VB	conj	O
the	DT	det	O
lytic	JJ	amod	O
gene	NN	compound	O
cascade	NN	dobj	O
in	IN	case	O
latently	RB	advmod	B-cell_type
infected	JJ	amod	I-cell_type
B	NN	compound	I-cell_type
cells	NNS	nmod	I-cell_type
.	.	punct	O

In	IN	case	O
contrast	NN	nmod	O
,	,	punct	O
STAT3	NN	compound	B-protein
activation	NN	nsubjpass	O
is	VBZ	auxpass	O
induced	VBN	ROOT	O
in	IN	case	O
B-2	NN	compound	B-cell_type
cells	NNS	nmod	I-cell_type
after	IN	case	O
antigen	NN	compound	O
receptor	NN	compound	O
engagement	NN	nmod	O
in	IN	case	O
a	DT	det	O
delayed	VBN	amod	O
fashion	NN	nmod	O
(	-LRB-	punct	O
after	IN	case	O
3	CD	nummod	O
h	NN	appos	O
)	-RRB-	punct	O
.	.	punct	O

